session,variant,bits,protocol,rows,threads,samples,baseline_ms,current_ms,baseline_p10_ms,baseline_p90_ms,current_p10_ms,current_p90_ms,saved_percent,proof_digest
2,production,64,skip-3,4096,10,5,1.018625,1.082542,1.0034166,1.0455421999999999,1.070016,1.1083333999999998,-6.274831267640191,2142031833f54913c65d241c21c12a79bbeec6af92cdf3d9a69e6850dba8fec6
2,production,64,skip-3,32768,10,5,6.540292,6.795875,6.5323918,6.6556752,6.696625200000001,6.9928248,-3.907822464195787,4f3b56a617df95ff3d9236e4459595ba0118cd6ceba65c39f69ce17a53fb9562
2,production,64,skip-3,131072,10,5,24.927,24.968416,24.859042,24.946883,24.90945,25.193458600000003,-0.16614915553416765,cb0e781f4561f4144660d1f59fdd21ef1d46e565fb4734e4736d7390b8e3028c
2,production,64,skip-4,4096,10,5,1.822917,1.826792,1.7974498,1.8907251999999999,1.7976166,1.865775,-0.21257138970123268,d3cd78f9143b6643e06811646bb3cde55d868e11df8d932470daf11557ced208
2,production,64,skip-4,32768,10,5,12.254583,12.255834,12.2192086,12.301183199999999,12.20165,12.627249599999999,-0.01020842569674496,d64beba41c38404abc826195172cab7c131db319fdcef14ab98fb5f00b05f883
2,production,64,skip-4,131072,10,5,48.130417,48.203,47.8976336,48.8521084,47.8791168,48.61075,-0.15080484343195089,f06f0f159874890eb46989ad0c9ae68cc4528f7d577733301fafa87c6ffb5d7d
2,production,128,ordinary,4096,10,5,0.445334,0.4415,0.4445668,0.4458,0.4410996,0.44318359999999996,0.8609268548999127,3860bdf1412a5a655f6de624b1994ee21d22292a7d46778f2932a818429a596e
2,production,128,ordinary,32768,10,5,1.083042,1.04325,1.0490583999999998,1.1375582,1.0107414000000001,1.076241,3.674095741439387,a96a090967fe2638817f1c53186a2a00adc1d5aead5bc7f59a0eded2901e5ec8
2,production,128,ordinary,131072,10,5,2.553291,2.6125,2.5138336,2.6315668,2.487383,2.7045416,-2.318928786417218,f3d72ff37620cf0c0f29913623d58fb3ae8776b8be46bc311b31acc59f781733
2,production,128,skip-1,4096,10,5,0.711792,0.630417,0.6444164,0.7398501999999999,0.5594834000000001,0.7932504,11.432412839705986,f53debd043f5cd148016d7e8bc943964d989fbe75ad986360d1db4aaa531e62f
2,production,128,skip-1,32768,10,5,2.849708,3.043666,2.7692832000000003,2.992025,2.893825,3.1941417999999997,-6.806241200852869,8c84bbfcae85b0385321c4a33a1bf9c4bc9bda8558664d6100f8c578e473da45
2,production,128,skip-1,131072,10,5,9.069208,9.081917,8.8955916,9.1299082,8.981358,9.3974168,-0.14013351551755981,a0b38472f3348d53248138779ece06dc1f1918ba18639866fdd52fa1fe6d1f09
2,production,128,skip-2,4096,10,5,0.778042,0.810792,0.7285081999999999,0.842725,0.7852168,0.8395752,-4.209284331694185,9de8cade6392d7a181c4462ca5560f6b0fcfeb0bd77da9abf84d4120469ada3f
2,production,128,skip-2,32768,10,5,4.122,4.0335,4.0488082,4.1628584,4.0280998,4.0930577999999995,2.147016011644831,af2556b54ae38f57835a239cb5074dab84c6a39edd717b910e9d651edbeb4634
2,production,128,skip-2,131072,10,5,14.227458,14.512791,14.138841800000002,14.749783,14.235233,14.8556328,-2.0055093467856278,83366a3179fca832ae5965d207b5768b934b2c2db8784f84862f4c2d6afe0ba4
2,production,128,skip-3,4096,10,5,1.092667,1.163417,1.0252162,1.179775,1.126425,1.2036498,-6.474982771512283,fcb33d8653758582522b22eb2a08534aedf9c88e227a56c098985bf2dfd42d47
2,production,128,skip-3,32768,10,5,6.605667,6.580916,6.5769497999999995,6.6645668,6.5669417999999995,6.663791799999999,0.3746934261142698,a65b10af2f1f7b5f6af07a0564c46c99b78658db1eff6be0ab88f8e6a69dbebf
2,production,128,skip-3,131072,10,5,25.126667,25.312958,25.0812168,25.1630916,25.166967,25.8227582,-0.7414075253196151,fa97bf3ce82548e53cdff6c944b62d23d585ff8c0e3b505535c7af9e7406f134
2,production,128,skip-4,4096,10,5,1.886209,1.948791,1.7668252,1.9705338000000001,1.8968914,1.9670914,-3.3178719855540884,3d591372b0d50b180da20efe3cadf3a1fe1558cbe05e04fb02be766af83d63f9
2,production,128,skip-4,32768,10,5,12.446958,12.286292,12.325433,12.493125,12.253308,12.357925,1.2908053517976081,f14961b72f39347632ee8beaf43fc5b8a86c8bfe29d16ec59c34e38d2e99e936
2,production,128,skip-4,131072,10,5,48.273167,48.296917,48.139499799999996,48.4394084,48.2358916,48.5124086,-0.049199175185665744,803491efa5dbeb1dc572af1cc0d3bacf67d1db0a7bd298704b79c8951ae24272
