benchmark_algorithm,benchmark_date,run_timestamp_utc,commit,git_dirty,binary_sha256,memory_binary_sha256,hardware,operating_system,cargo_profile,cargo_features,threads,measured_runs,warmup_runs,field_modulus,ligerito_hash,ligerito_inverse_rate,ligerito_initial_k,allocator_instrumentation,root_seed,pass,order,strategy,reduction_backend,exponent,multiplications,sample,prove_ms,spartan_prove_ms,spartan_outer_ms,spartan_bind_ms,spartan_inner_ms,bitify_prove_ms,f2z_prove_ms,verify_ms,spartan_verify_ms,bitify_verify_ms,f2z_verify_ms,verified,r1cs_rows,multiplications_per_row,r1cs_columns,r1cs_nnz,integer_witness_values,compact_witness_bits,compact_witness_bytes,spartan_proof_payload_bytes,f2z_proof_bytes,shape_seed,peak_heap_mib,live_before_prove_mib,memory_order
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,21,2097152,1,928.655959000,213.288125000,41.068541000,93.155458000,77.632791000,86.524042000,625.544084000,306.606792000,205.305458000,86.810875000,14.406792000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,21,2097152,2,914.658417000,208.450875000,38.812750000,92.796208000,75.375334000,86.856500000,616.301333000,306.008167000,204.792500000,86.790583000,14.334708000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,21,2097152,3,994.297625000,210.652500000,39.389958000,93.317416000,76.520583000,86.790958000,694.168375000,307.512583000,206.416041000,86.210416000,14.800125000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,21,2097152,4,952.299292000,229.056959000,43.733875000,92.276291000,91.538417000,86.510958000,633.873209000,306.922458000,205.786500000,86.475042000,14.575666000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,21,2097152,0,1141.954625000,386.955541000,105.500708000,93.748417000,186.148958000,87.078833000,660.265417000,306.234959000,204.734750000,86.583291000,14.819167000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,21,2097152,1,1019.696167000,308.472292000,79.314625000,93.267000000,134.481916000,86.740667000,621.499250000,307.055292000,205.616584000,86.927709000,14.412042000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,21,2097152,2,1037.262250000,313.655250000,80.618042000,93.634000000,137.996791000,87.014666000,634.044417000,307.797750000,206.178708000,86.973333000,14.553667000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,21,2097152,3,1017.426875000,302.290000000,81.891750000,93.112875000,125.877875000,86.503459000,625.792333000,307.080041000,205.490792000,86.603542000,14.896041000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,21,2097152,4,1003.145375000,301.120167000,78.335500000,93.484084000,127.880542000,86.508334000,612.465000000,305.656833000,204.665833000,86.515917000,14.378416000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2496,222292,0xafbfce5a04702ddd,1882.124660,538.107777,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,22,4194304,0,2081.467500000,574.690416000,127.474500000,186.171583000,258.249917000,87.580042000,1403.418500000,643.692709000,541.060000000,87.476167000,15.060125000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,22,4194304,1,1960.486083000,577.128875000,130.396791000,188.248917000,255.584375000,87.973958000,1279.739584000,518.284250000,415.122708000,88.419083000,14.654959000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,22,4194304,2,1754.280750000,432.576625000,81.781333000,187.185834000,160.748833000,87.339167000,1228.360167000,514.445166000,411.613167000,88.133084000,14.612000000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,22,4194304,3,1781.546625000,427.952084000,83.293334000,185.720375000,156.032875000,87.472500000,1260.599208000,511.784541000,409.763750000,87.255459000,14.677625000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,22,4194304,4,1766.397500000,412.848083000,76.110500000,185.488042000,148.408834000,87.298500000,1260.749541000,525.104792000,411.995958000,95.938208000,17.086334000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,22,4194304,0,3867.774250000,1389.289541000,134.806458000,183.712125000,247.700875000,86.140750000,1345.286292000,620.800125000,519.954250000,85.970375000,14.773708000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,4916.149998,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,22,4194304,1,3775.289667000,1391.712750000,140.296084000,188.166875000,261.201875000,87.885583000,1275.719500000,503.989959000,403.252583000,86.212167000,14.429250000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,4916.149998,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,22,4194304,2,3296.414875000,1128.133542000,129.325625000,182.896792000,147.625542000,87.329042000,1181.014375000,504.116458000,403.216125000,86.549958000,14.250834000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,4916.149998,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,22,4194304,3,3185.459542000,1066.731625000,98.286083000,182.792458000,137.578167000,85.998750000,1139.839166000,502.891917000,402.379292000,86.204583000,14.207750000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,4916.149998,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,22,4194304,4,3251.926500000,1073.291209000,96.041208000,183.432792000,138.694125000,86.141458000,1198.566292000,543.494250000,441.558917000,87.283958000,14.529584000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,4916.149998,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,22,4194304,0,2069.116625000,735.802125000,197.961833000,183.728208000,351.331125000,86.051958000,1233.162667000,621.419542000,518.747459000,87.659041000,14.910959000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,22,4194304,1,2114.543708000,771.588041000,220.201042000,184.765250000,363.752000000,88.964458000,1239.345834000,517.321125000,413.762208000,88.515833000,14.950416000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,22,4194304,2,1958.080000000,645.910666000,200.537792000,185.957166000,256.514250000,88.192291000,1218.008416000,509.053833000,407.454542000,86.721334000,14.791250000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,22,4194304,3,1883.617084000,605.619458000,162.059417000,184.315583000,256.439875000,87.078292000,1185.273791000,519.823791000,419.396042000,86.267000000,14.068625000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,22,4194304,4,1909.275667000,602.453458000,151.574708000,182.627958000,265.471542000,86.041083000,1215.608375000,504.882709000,404.001791000,86.134333000,14.664250000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2608,260308,0xcdf7479d850aa9aa,3764.148548,1076.130848,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,23,8388608,0,7798.368459000,2874.857333000,275.680125000,370.175833000,647.825917000,170.703750000,2727.283125000,1090.365167000,893.449959000,171.565125000,25.261292000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,9832.149812,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,23,8388608,1,7069.693750000,2397.403792000,243.370208000,372.365750000,280.501458000,172.553541000,2688.516625000,1107.856458000,905.140291000,177.482541000,25.147833000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,9832.149812,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,23,8388608,2,7684.015583000,2328.736125000,193.662750000,369.258000000,281.432042000,172.386542000,3284.639916000,1352.706417000,1154.766167000,173.497458000,24.347625000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,9832.149812,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,23,8388608,3,8646.741875000,2814.224792000,296.229375000,373.456416000,507.372875000,173.640208000,3467.885792000,1159.796125000,960.644875000,173.999250000,25.057708000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,9832.149812,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,23,8388608,4,8024.311166000,2521.979250000,271.050917000,372.053625000,397.657000000,177.294791000,3372.492667000,1187.809459000,838.324625000,322.680458000,26.705625000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,9832.149812,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,23,8388608,0,4425.478500000,1152.451708000,247.585042000,400.350792000,499.045958000,173.793791000,3068.394208000,1027.634792000,827.709250000,173.181375000,26.629041000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,23,8388608,1,4372.236791000,942.492959000,169.346666000,372.145000000,395.207167000,173.602208000,3244.232166000,1063.896750000,857.050167000,182.417334000,24.335125000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,2
