benchmark_algorithm,benchmark_date,run_timestamp_utc,commit,git_dirty,binary_sha256,memory_binary_sha256,hardware,operating_system,cargo_profile,cargo_features,threads,measured_runs,warmup_runs,field_modulus,ligerito_hash,ligerito_inverse_rate,ligerito_initial_k,allocator_instrumentation,root_seed,pass,order,protocol,skip_vars,strategy,reduction_backend,word_bits,f2z_t,f2z_s,f2z_chunks,exponent,multiplications,sample,prove_ms,spartan_prove_ms,spartan_outer_ms,spartan_bind_ms,spartan_inner_ms,bitify_prove_ms,f2z_prove_ms,f2z_prepare_prove_ms,verify_ms,spartan_verify_ms,bitify_verify_ms,f2z_verify_ms,f2z_prepare_verify_ms,verified,r1cs_rows,multiplications_per_row,r1cs_columns,r1cs_nnz,integer_witness_values,compact_witness_bits,compact_witness_bytes,spartan_proof_payload_bytes,f2z_proof_bytes,shape_seed,peak_heap_mib,live_before_prove_mib,memory_order
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,10,1,20,1048576,1,423.157875000,115.384542000,9.029834000,35.751125000,69.900750000,0.006792000,304.332042000,0.930000000,95.224666000,89.024834000,0.009833000,6.117291000,0.671291000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,208368,0x0966b01084bdb1c0,941.122494,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,10,1,20,1048576,2,469.397917000,112.633375000,13.052250000,35.549666000,63.324542000,0.007583000,355.264541000,0.542125000,94.700042000,88.666916000,0.034208000,5.916333000,0.658667000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,208368,0x0966b01084bdb1c0,941.122494,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,10,1,20,1048576,3,453.424458000,87.152833000,8.891500000,35.931875000,41.612417000,0.006958000,364.608834000,0.504417000,97.535875000,90.550625000,0.009750000,6.901875000,0.588084000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,208368,0x0966b01084bdb1c0,941.122494,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,14,10,1,20,1048576,4,405.911750000,92.437916000,9.332083000,38.454416000,43.940375000,0.006917000,312.060834000,0.411750000,94.438542000,88.410458000,0.010750000,5.941583000,0.607375000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,208368,0x0966b01084bdb1c0,941.122494,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,10,1,21,2097152,0,919.942375000,219.774458000,13.048750000,71.187167000,134.102750000,0.007083000,693.035750000,0.599209000,221.315625000,213.326500000,0.011083000,7.889375000,0.915417000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,222548,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,10,1,21,2097152,1,1127.993375000,234.645209000,14.501083000,72.321459000,146.341000000,0.007791000,886.628292000,0.698458000,185.138916000,176.937708000,0.009916000,8.099542000,0.967250000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,222548,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,10,1,21,2097152,2,836.487584000,163.621500000,12.319791000,71.230458000,78.646208000,0.008167000,669.522708000,0.841292000,184.654958000,176.719208000,0.010792000,7.843542000,0.859625000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,222548,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,10,1,21,2097152,3,917.747417000,185.532916000,33.012000000,71.075209000,80.065625000,0.008000000,729.664125000,0.658708000,190.149875000,182.489916000,0.010333000,7.565458000,1.023833000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,222548,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,10,1,21,2097152,4,875.117333000,167.501708000,13.532042000,74.015500000,78.570125000,0.006625000,704.868333000,0.722041000,184.788917000,176.549833000,0.010417000,8.145292000,0.951834000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,222548,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,11,1,22,4194304,0,1910.193291000,452.600792000,25.727833000,143.310583000,280.809834000,0.011250000,1443.130500000,0.694584000,436.008667000,427.219875000,0.011041000,8.693958000,0.954958000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259252,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,11,1,22,4194304,1,1818.084667000,451.641167000,28.679583000,144.799791000,275.392167000,0.007542000,1352.546000000,0.638667000,361.086958000,353.494334000,0.010125000,7.497500000,0.634792000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259252,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,11,1,22,4194304,2,1711.565167000,339.317375000,23.809458000,145.642750000,167.088333000,0.007166000,1367.127500000,0.858416000,358.494167000,350.792250000,0.011000000,7.606916000,0.789583000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259252,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,11,1,22,4194304,3,1688.462042000,319.155708000,24.298459000,142.070708000,150.025750000,0.007167000,1363.729208000,0.878792000,358.724208000,350.734250000,0.010667000,7.895833000,0.717250000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259252,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,15,11,1,22,4194304,4,1752.457833000,326.165458000,25.814209000,146.335375000,151.227125000,0.007250000,1420.272042000,0.693042000,359.969166000,351.396542000,0.010750000,8.477375000,1.238833000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259252,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,11,1,23,8388608,0,4065.536250000,901.322500000,50.075875000,288.529459000,557.032458000,0.007750000,3133.904667000,0.981292000,716.455583000,706.866750000,0.011792000,9.492292000,1.222084000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,276064,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,11,1,23,8388608,1,3934.379166000,645.914958000,45.246750000,286.639834000,308.350125000,0.009042000,3277.399167000,1.173417000,720.467917000,710.014334000,0.011666000,10.350083000,1.130750000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,276064,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,11,1,23,8388608,2,3990.905584000,649.656542000,45.231542000,288.559000000,310.040000000,0.007667000,3330.247792000,0.995125000,718.783875000,709.106334000,0.011542000,9.571500000,1.089500000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,276064,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,11,1,23,8388608,3,4115.062333000,658.596041000,48.862917000,287.509416000,316.736167000,0.029084000,3445.003083000,0.929542000,887.503916000,876.372208000,0.012542000,11.033042000,1.590959000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,276064,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,11,1,23,8388608,4,4361.280584000,730.016375000,49.061417000,287.948375000,387.320167000,0.007750000,3600.904417000,0.739291000,711.842709000,702.404041000,0.010917000,9.340000000,1.475375000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,276064,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,12,1,24,16777216,0,8706.340416000,2297.676958000,119.304375000,972.206583000,1194.893292000,0.008708000,6339.791375000,0.883541000,3066.271208000,3054.568125000,0.026917000,11.575042000,1.061375000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,322732,0x80005b0e9b97a19c,15056.197498,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,12,1,24,16777216,1,10068.880084000,2762.052708000,146.927291000,1003.870375000,1600.127042000,0.007542000,7223.590125000,1.120042000,1870.681167000,1859.474541000,0.011792000,11.095583000,1.080834000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,322732,0x80005b0e9b97a19c,15056.197498,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,12,1,24,16777216,2,8472.220625000,2275.750125000,91.463291000,973.204750000,1199.869791000,0.009542000,6128.952416000,1.598500000,2566.109125000,2554.143458000,0.024208000,11.828291000,1.618542000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,322732,0x80005b0e9b97a19c,15056.197498,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,12,1,24,16777216,3,8941.910834000,2042.704916000,92.018667000,979.124750000,960.545334000,0.007291000,6877.298375000,1.090750000,2216.930750000,2205.010959000,0.010791000,11.813833000,1.604500000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,322732,0x80005b0e9b97a19c,15056.197498,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,16,12,1,24,16777216,4,8186.531583000,1814.546959000,129.169792000,1004.304792000,670.057625000,0.008541000,6302.840041000,1.063166000,1993.215417000,1981.883041000,0.010500000,11.229541000,1.264208000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,322732,0x80005b0e9b97a19c,15056.197498,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,17,12,1,25,33554432,0,23516.706667000,6054.214917000,233.104750000,1966.741000000,3832.580584000,0.011208000,17160.135875000,1.644125000,4428.072167000,4410.866958000,0.010125000,17.082958000,2.567750000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,344760,0x2659d1701b2a1e69,30112.197582,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,17,12,1,25,33554432,1,23481.242500000,7168.652042000,249.122750000,2001.400000000,4885.356208000,0.011917000,16165.354542000,1.214875000,6773.081708000,6754.000250000,0.022709000,18.935334000,2.571667000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,344760,0x2659d1701b2a1e69,30112.197582,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,17,12,1,25,33554432,2,20369.658125000,5030.091584000,234.699250000,1939.930292000,2833.366583000,0.012000000,15049.042375000,1.267666000,7492.041709000,7473.054167000,0.036166000,18.848792000,1.996083000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,344760,0x2659d1701b2a1e69,30112.197582,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,17,12,1,25,33554432,3,20136.593542000,5051.124292000,247.643750000,1918.428959000,2845.433833000,0.013625000,14923.101541000,1.473583000,7870.564125000,7854.090417000,0.029041000,16.339875000,1.884917000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,344760,0x2659d1701b2a1e69,30112.197582,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,8,17,12,1,25,33554432,4,20294.765000000,5297.629291000,235.531125000,1957.152875000,3073.343875000,0.013667000,14859.547041000,1.379459000,6496.278791000,6477.907000000,0.025000000,18.250041000,1.437667000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2864,344760,0x2659d1701b2a1e69,30112.197582,8608.178455,1
